DOID,Disease_Name,Chemical_Name,Chemical_ID,Direct_Evidence,PubMed_IDs
DOID:440,Neuromuscular Diseases,Prednisolone,D011239,therapeutic,3997294
DOID:1210,Optic Neuritis,Prednisolone,D011239,therapeutic,9843265
DOID:12731,Pars Planitis,Prednisolone,D011239,therapeutic,7619460
DOID:1787,Pericarditis,Prednisolone,D011239,therapeutic,8174575
DOID:11339,"Pneumonia, Pneumocystis",Prednisolone,D011239,therapeutic,17473501
DOID:9810,Polyarteritis Nodosa,Prednisolone,D011239,therapeutic,7443604|9146079
DOID:3326,Purpura,Prednisolone,D011239,therapeutic,9247777
DOID:11162,Respiratory Insufficiency,Prednisolone,D011239,therapeutic,19078840
DOID:418,"Scleroderma, Systemic",Prednisolone,D011239,therapeutic,11491499|19851767
DOID:14115,"Shock, Septic",Prednisolone,D011239,therapeutic,15518130|17477857
DOID:12894,Sjogren's Syndrome,Prednisolone,D011239,therapeutic,11490519
DOID:9540,"Skin Diseases, Vascular",Prednisolone,D011239,therapeutic,18592451
DOID:9362,Status Asthmaticus,Prednisolone,D011239,therapeutic,114264
DOID:0050426,Stevens-Johnson Syndrome,Prednisolone,D011239,therapeutic,12239465
DOID:10808,Stomach Ulcer,Prednisolone,D011239,therapeutic,17372719
DOID:13336,"Toxoplasmosis, Congenital",Prednisolone,D011239,therapeutic,21319040
DOID:399,Tuberculosis,Prednisolone,D011239,therapeutic,4131429
DOID:1639,"Tuberculosis, Osteoarticular",Prednisolone,D011239,therapeutic,19764465
DOID:13141,Uveitis,Prednisolone,D011239,therapeutic,19403113|9143886
DOID:1407,"Uveitis, Anterior",Prednisolone,D011239,therapeutic,1987876
DOID:865,Vasculitis,Prednisolone,D011239,therapeutic,11490519|8580559
DOID:12132,Wegener Granulomatosis,Prednisolone,D011239,therapeutic,1353574|15911917|18592451|947726
DOID:9383,Iridocyclitis,prednisolone acetate,C009935,therapeutic,11004305
DOID:12297,Uveomeningoencephalitic Syndrome,prednisolone acetate,C009935,therapeutic,20177954
DOID:3363,Coronary Artery Disease,prednisolone hemisuccinate,C021322,therapeutic,16939743
DOID:13378,Mucocutaneous Lymph Node Syndrome,prednisolone hemisuccinate,C021322,therapeutic,16939743
DOID:14219,"Acidosis, Renal Tubular",Prednisone,D011241,therapeutic,2870689
DOID:986,Alopecia Areata,Prednisone,D011241,therapeutic,4422330
DOID:14203,Amyopathic dermatomyositis,Prednisone,D011241,therapeutic,7722021
DOID:583,"Anemia, Hemolytic",Prednisone,D011241,therapeutic,11364438|3944744
DOID:718,"Anemia, Hemolytic, Autoimmune",Prednisone,D011241,therapeutic,5676955|5694067|6830396|910272
DOID:1342,"Anemia, Hypoplastic, Congenital",Prednisone,D011241,therapeutic,38827
DOID:10923,"Anemia, Sickle Cell",Prednisone,D011241,therapeutic,18717146
DOID:676,"Arthritis, Juvenile Rheumatoid",Prednisone,D011241,therapeutic,3944744|9523387
DOID:7148,"Arthritis, Rheumatoid",Prednisone,D011241,therapeutic,105598|10776690|12427239|15219313|3288222|4538611|503131|5420190|5676955|6860382|7452649
DOID:2841,Asthma,Prednisone,D011241,therapeutic,10199381|11799343|12171842|18717146|3393124|3944744|5025095|7235434
DOID:13241,Behcet Syndrome,Prednisone,D011241,therapeutic,9775117
DOID:10322,Berylliosis,Prednisone,D011241,therapeutic,18757698
DOID:1612,Breast Neoplasms,Prednisone,D011241,therapeutic,3383949
DOID:8584,Burkitt Lymphoma,Prednisone,D011241,therapeutic,18782177|3965085
DOID:12930,"Cardiomyopathy, Dilated",Prednisone,D011241,therapeutic,11435335
DOID:10608,Celiac Disease,Prednisone,D011241,therapeutic,12950421
DOID:13580,Cholestasis,Prednisone,D011241,therapeutic,11922592|16720710|20960257|7588020|8191137
DOID:1852,"Cholestasis, Intrahepatic",Prednisone,D011241,therapeutic,8698924
DOID:3049,Churg-Strauss Syndrome,Prednisone,D011241,therapeutic,10199381
DOID:674,Cleft Palate,Prednisone,D011241,therapeutic,19479239
DOID:8577,"Colitis, Ulcerative",Prednisone,D011241,therapeutic,10833545|19575458|6166260
DOID:8778,Crohn Disease,Prednisone,D011241,therapeutic,10791141|11205659|11417618|12003743|16123897|18711101
DOID:999,Eosinophilia,Prednisone,D011241,therapeutic,16111148|19509026
DOID:998,Eosinophilia-Myalgia Syndrome,Prednisone,D011241,therapeutic,12610828
DOID:1062,Fanconi Syndrome,Prednisone,D011241,therapeutic,8352262
DOID:13375,Giant Cell Arteritis,Prednisone,D011241,therapeutic,16550133|18050166|443085|4746085|6712068|7786207|832022
DOID:2921,Glomerulonephritis,Prednisone,D011241,therapeutic,12900822|6878266|8350220|95811
DOID:2986,"Glomerulonephritis, IGA",Prednisone,D011241,therapeutic,1492913
DOID:10976,"Glomerulonephritis, Membranous",Prednisone,D011241,therapeutic,2012353
DOID:3049,Granulomatous allergic angiitis,Prednisone,D011241,therapeutic,24429
DOID:10003,"Hearing Loss, Sensorineural",Prednisone,D011241,therapeutic,19029995
DOID:6000,Heart Failure,Prednisone,D011241,therapeutic,11435335
DOID:483,"Hemangioma, Cavernous",Prednisone,D011241,therapeutic,3944744
DOID:2237,Hepatitis,Prednisone,D011241,therapeutic,12003401|3769709|5110408
DOID:2048,"Hepatitis, Autoimmune",Prednisone,D011241,therapeutic,18227818|19584951|20220360|8855756
DOID:2237,"Hepatitis, Chronic",Prednisone,D011241,therapeutic,3371886|4123775|7433331
DOID:0050589,Inflammatory Bowel Diseases,Prednisone,D011241,therapeutic,1301798|16145214
DOID:9428,Intracranial Hypertension,Prednisone,D011241,therapeutic,11565520
DOID:9383,Iridocyclitis,Prednisone,D011241,therapeutic,7196210
DOID:12556,"Kidney Tubular Necrosis, Acute",Prednisone,D011241,therapeutic,12774222|6351368
DOID:10887,"Leprosy, Lepromatous",Prednisone,D011241,therapeutic,19663116
DOID:1240,Leukemia,Prednisone,D011241,therapeutic,3875694|4166870
DOID:9119,"Leukemia, Myeloid, Acute",Prednisone,D011241,therapeutic,1058041
DOID:8692,"Leukemia, Promyelocytic, Acute",Prednisone,D011241,therapeutic,9001434
DOID:2320,"Lung Diseases, Obstructive",Prednisone,D011241,therapeutic,11150940
DOID:0050169,"Lupus Erythematosus, Cutaneous",Prednisone,D011241,therapeutic,9451224
DOID:9074,"Lupus Erythematosus, Systemic",Prednisone,D011241,therapeutic,14740170|16153529|16425441|17634902|19208570|2985516|3944744|4061472|5120183|577907|7247116|95811
DOID:12157,"Meningitis, Aseptic",Prednisone,D011241,therapeutic,6333524
DOID:699,Mitochondrial Myopathies,Prednisone,D011241,therapeutic,6938188
DOID:9538,Multiple Myeloma,Prednisone,D011241,therapeutic,16019253|16506632|19101782|20807892|20874823|3039073|3597002|7060036|7534745
DOID:2377,Multiple Sclerosis,Prednisone,D011241,therapeutic,1237376|2843795
DOID:437,Myasthenia Gravis,Prednisone,D011241,therapeutic,17074487|8463474
DOID:820,Myocarditis,Prednisone,D011241,therapeutic,11435335|2707913
DOID:3429,"Myositis, Inclusion Body",Prednisone,D011241,therapeutic,7617187
DOID:2527,Nephrosis,Prednisone,D011241,therapeutic,4961747
DOID:10966,"Nephrosis, Lipoid",Prednisone,D011241,therapeutic,758027
DOID:1184,Nephrotic Syndrome,Prednisone,D011241,therapeutic,10444806|11304663|11793099|12577674|15334202|17877123|18324419|2465858|2815747|3132281|3796774|3944744|455820|4698337|5764773|6508447|6878266|71603|758027|8350220|9647514
DOID:10079,Neurocysticercosis,Prednisone,D011241,therapeutic,11565520
DOID:1210,Optic Neuritis,Prednisone,D011241,therapeutic,2618584
DOID:4254,Osteosclerosis,Prednisone,D011241,therapeutic,3039073
DOID:12450,Pancytopenia,Prednisone,D011241,therapeutic,12577674|4117807
DOID:8283,"Panniculitis, Peritoneal",Prednisone,D011241,therapeutic,18361473
DOID:321,"Paraparesis, Tropical Spastic",Prednisone,D011241,therapeutic,9699373
DOID:8506,"Pemphigoid, Bullous",Prednisone,D011241,therapeutic,10321603|4850720
DOID:9182,Pemphigus,Prednisone,D011241,therapeutic,17671884|4850720|5066616|7657447|8176015|8463474
DOID:9810,Polyarteritis Nodosa,Prednisone,D011241,therapeutic,15934105|2870689|7594371|8097249|9268244
DOID:3083,"Pulmonary Disease, Chronic Obstructive",Prednisone,D011241,therapeutic,14643832|2767912
DOID:8924,"Purpura, Thrombocytopenic, Idiopathic",Prednisone,D011241,therapeutic,11472356|3717792|3944744
DOID:1340,"Red-Cell Aplasia, Pure",Prednisone,D011241,therapeutic,6614043
DOID:1811,Reflex Sympathetic Dystrophy,Prednisone,D011241,therapeutic,16986675|8156963
DOID:1586,Rheumatic Fever,Prednisone,D011241,therapeutic,3944744
DOID:11335,Sarcoidosis,Prednisone,D011241,therapeutic,1743505|18717146|850496
DOID:418,"Scleroderma, Systemic",Prednisone,D011241,therapeutic,15547102|2025947|7213447
DOID:0050127,Sinusitis,Prednisone,D011241,therapeutic,9812131
DOID:0050426,Stevens-Johnson Syndrome,Prednisone,D011241,therapeutic,3944744
DOID:8924,"THROMBOCYTOPENIC PURPURA, AUTOIMMUNE",Prednisone,D011241,therapeutic,1794742|2240906
DOID:1555,Urticaria,Prednisone,D011241,therapeutic,15628056|16422373
DOID:12297,Uveomeningoencephalitic Syndrome,Prednisone,D011241,therapeutic,20177954
DOID:865,Vasculitis,Prednisone,D011241,therapeutic,1392448|8350220
DOID:1470,"Depressive Disorder, Major",pregabalin,C080245,therapeutic,20140131
DOID:631,Fibromyalgia,pregabalin,C080245,therapeutic,18765137
DOID:5213,"Polyradiculoneuropathy, Chronic Inflammatory Demyelinating",pregabalin,C080245,therapeutic,18670249
DOID:1936,Atherosclerosis,"pregna-4,17-diene-3,16-dione",C023617,therapeutic,17475222
DOID:1612,Breast Neoplasms,"pregna-4,17-diene-3,16-dione",C023617,therapeutic,17475222
DOID:3904,"Carcinoma, Bronchogenic","pregna-4,17-diene-3,16-dione",C023617,therapeutic,17475222
DOID:9351,Diabetes Mellitus,"pregna-4,17-diene-3,16-dione",C023617,therapeutic,17475222
DOID:1168,Hyperlipidemias,"pregna-4,17-diene-3,16-dione",C023617,therapeutic,17475222
DOID:1240,Leukemia,"pregna-4,17-diene-3,16-dione",C023617,therapeutic,17475222
DOID:1909,Melanoma,"pregna-4,17-diene-3,16-dione",C023617,therapeutic,17475222
DOID:9538,Multiple Myeloma,"pregna-4,17-diene-3,16-dione",C023617,therapeutic,17475222
DOID:9970,Obesity,"pregna-4,17-diene-3,16-dione",C023617,therapeutic,17475222
DOID:8398,Osteoarthritis,"pregna-4,17-diene-3,16-dione",C023617,therapeutic,17475222
DOID:2394,Ovarian Neoplasms,"pregna-4,17-diene-3,16-dione",C023617,therapeutic,17475222
DOID:2030,Anxiety Disorders,Pregnanolone,D011280,therapeutic,7816204
DOID:1094,Hyperkinesis,Pregnanolone,D011280,therapeutic,11981591
DOID:0080001,Bone Diseases,Pregnenolone Carbonitrile,D011285,therapeutic,946392
DOID:2044,Drug-Induced Liver Injury,Pregnenolone Carbonitrile,D011285,therapeutic,19433268|20359477
DOID:9452,Fatty Liver,Pregnenolone Carbonitrile,D011285,therapeutic,22982774
DOID:114,Heart Diseases,Prenylamine,D011299,therapeutic,1214589|6293707
DOID:12365,Malaria,Primaquine,D011319,therapeutic,11303037|19616568|20194698|4864652|6366489|7325735|9813483
DOID:12978,"Malaria, Vivax",Primaquine,D011319,therapeutic,12041544|15916292
DOID:2234,"Epilepsies, Partial",Primidone,D011324,therapeutic,11051127|15101839|4627864
DOID:1826,Epilepsy,Primidone,D011324,therapeutic,10691121|15820351|18760938|3142761|3997653|4128012|4169978|4734509|4836373|6811702|6830189|7881227
DOID:12382,"Epilepsy, Complex Partial",Primidone,D011324,therapeutic,453362|6786114|8351644
DOID:3328,"Epilepsy, Temporal Lobe",Primidone,D011324,therapeutic,4032590
DOID:7725,"Epilepsy, Tonic-Clonic",Primidone,D011324,therapeutic,2492459|3925335|4075309|453362
DOID:4990,Essential Tremor,Primidone,D011324,therapeutic,15765150|19497322
DOID:10763,Hypertension,prizidilol,C024293,therapeutic,6130003
DOID:557,Kidney Diseases,Proadifen,D011335,therapeutic,4416261
DOID:0050424,Adenomatous Polyposis Coli,proanthocyanidin,C013221,therapeutic,18205911
DOID:4724,Brain Edema,proanthocyanidin,C013221,therapeutic,19847756
DOID:114,Heart Diseases,Proanthocyanidins,D044945,therapeutic,19143757
DOID:557,Kidney Diseases,Proanthocyanidins,D044945,therapeutic,22108423
DOID:13189,"Arthritis, Gouty",Probenecid,D011339,therapeutic,3701734|5655316
DOID:7551,Gonorrhea,Probenecid,D011339,therapeutic,6228024|6271049
DOID:1920,Hyperuricemia,Probenecid,D011339,therapeutic,17308859|18250112|8842764
DOID:12556,"Kidney Tubular Necrosis, Acute",Probenecid,D011339,therapeutic,1004943|1159324|9657282
DOID:1003,Pelvic Inflammatory Disease,Probenecid,D011339,therapeutic,1173853
DOID:114,Heart Diseases,Probucol,D011341,therapeutic,12879278
DOID:6000,Heart Failure,Probucol,D011341,therapeutic,10888230|10912462
DOID:1168,Hyperlipidemias,Probucol,D011341,therapeutic,10888230
DOID:13810,Hyperlipoproteinemia Type II,Probucol,D011341,therapeutic,2492189
DOID:2527,Nephrosis,Probucol,D011341,therapeutic,8583697
DOID:1184,Nephrotic Syndrome,Probucol,D011341,therapeutic,2256470
DOID:576,Proteinuria,Probucol,D011341,therapeutic,7731104|8583697|8959623
DOID:3363,Coronary Artery Disease,Procainamide,D011342,therapeutic,5015024
DOID:5844,Myocardial Infarction,Procainamide,D011342,therapeutic,1098684
DOID:384,Wolff-Parkinson-White Syndrome,Procainamide,D011342,therapeutic,4835257
DOID:557,Kidney Diseases,Procaine,D011343,therapeutic,8845212
DOID:3620,Central Nervous System Neoplasms,Procarbazine,D011344,therapeutic,10963643|18953065|3359561
DOID:2174,Eye Neoplasms,Procarbazine,D011344,therapeutic,18953065
DOID:5241,Hemangioblastoma,Procarbazine,D011344,therapeutic,3359561
DOID:0060058,Lymphoma,Procarbazine,D011344,therapeutic,10963643|18953065
DOID:9538,Multiple Myeloma,Procarbazine,D011344,therapeutic,183029
DOID:2841,Asthma,Procaterol,D017265,therapeutic,2933998|2974263
DOID:4029,Gastritis,Prochlorperazine,D011346,therapeutic,4816841
DOID:1094,Hyperkinesis,Prochlorperazine,D011346,therapeutic,18955042
DOID:9849,Meniere Disease,Prochlorperazine,D011346,therapeutic,6416584
DOID:6364,Migraine Disorders,Prochlorperazine,D011346,therapeutic,11867972|12220967|20045576|20530076
DOID:679,Basal Ganglia Diseases,Procyclidine,D011352,therapeutic,6016862|9226090|9924258
DOID:3312,Bipolar Disorder,Procyclidine,D011352,therapeutic,2340328
DOID:543,Dystonia,Procyclidine,D011352,therapeutic,12503843|12603456|1602323|5014269
DOID:14330,Parkinson Disease,Procyclidine,D011352,therapeutic,4921586|4924342|9877318
DOID:13548,"Parkinson Disease, Secondary",Procyclidine,D011352,therapeutic,12690781|2868480|326325|5964267|6016862|6120655
DOID:5419,Schizophrenia,Procyclidine,D011352,therapeutic,12095078|709472
DOID:11832,Seizures,Procyclidine,D011352,therapeutic,12782101|19833150|9877318
DOID:679,Basal Ganglia Diseases,profenamine,C084820,therapeutic,239908
DOID:14330,Parkinson Disease,profenamine,C084820,therapeutic,9877318
DOID:11832,Seizures,profenamine,C084820,therapeutic,9877318
DOID:1826,Epilepsy,progabide,C017985,therapeutic,45343|6089242
DOID:12858,Huntington Disease,progabide,C017985,therapeutic,45343
DOID:11832,Seizures,progabide,C017985,therapeutic,10454489|2474871|3010161
DOID:2303,Stereotypic Movement Disorder,progabide,C017985,therapeutic,6105775
DOID:14447,Gonadal Dysgenesis,Progesterone,D011374,therapeutic,2673747
DOID:3525,"Infarction, Middle Cerebral Artery",Progesterone,D011374,therapeutic,15869954
DOID:10690,Mastitis,Progesterone,D011374,therapeutic,2275290
DOID:2394,Ovarian Neoplasms,Progesterone,D011374,therapeutic,16525653|17393432
DOID:8850,Salivary Gland Neoplasms,Progesterone,D011374,therapeutic,18045962
DOID:11832,Seizures,Progesterone Congeners,D045167,therapeutic,9121607
DOID:12365,Malaria,Proguanil,D002727,therapeutic,1124444|16256055|1888972|3651930|8099690
DOID:14067,"Malaria, Falciparum",Proguanil,D002727,therapeutic,11130385|11579891|12735648
DOID:1742,"Psychoses, Substance-Induced",Promazine,D011395,therapeutic,1669614
DOID:332,Amyotrophic Lateral Sclerosis,Promethazine,D011398,therapeutic,17686041
DOID:3312,Bipolar Disorder,Promethazine,D011398,therapeutic,2732745
DOID:1094,Hyperkinesis,Promethazine,D011398,therapeutic,11526976
DOID:1205,Hypersensitivity,Promethazine,D011398,therapeutic,16536907
DOID:2951,Motion Sickness,Promethazine,D011398,therapeutic,1613127|18770049
DOID:10754,Otitis Media,Promethazine,D011398,therapeutic,12602712
DOID:2275,Pharyngitis,Promethazine,D011398,therapeutic,12602712
DOID:5419,Schizophrenia,Promethazine,D011398,therapeutic,1485575
DOID:14067,"Malaria, Falciparum",Propafenone,D011405,therapeutic,16882315
DOID:384,Wolff-Parkinson-White Syndrome,Propafenone,D011405,therapeutic,17547624|3584724
DOID:14115,"Shock, Septic",2-Propanol,D019840,therapeutic,22020770
DOID:3021,Acute Kidney Injury,propargylglycine,C009055,therapeutic,20656754
DOID:2316,Brain Ischemia,Propofol,D015742,therapeutic,11954772
DOID:1826,Epilepsy,Propofol,D015742,therapeutic,17042840|9768791
DOID:2559,Opioid-Related Disorders,Propofol,D015742,therapeutic,10809268
DOID:11338,Tetanus,Propofol,D015742,therapeutic,2903605
DOID:8927,Learning Disorders,Propolis,D011429,therapeutic,18485465
DOID:14018,"Liver Cirrhosis, Alcoholic",Propolis,D011429,therapeutic,18295389
DOID:0050425,Restless Legs Syndrome,Dextropropoxyphene,D011431,therapeutic,19317385
DOID:2247,Spondylosis,Dextropropoxyphene,D011431,therapeutic,4712825
DOID:11119,Tourette Syndrome,Dextropropoxyphene,D011431,therapeutic,1681781
DOID:3021,Acute Kidney Injury,Propranolol,D011433,therapeutic,19945959
DOID:3910,Adenocarcinoma of lung,Propranolol,D011433,therapeutic,11079726
DOID:2403,Aneurysm,Propranolol,D011433,therapeutic,8958985
DOID:12849,Autistic Disorder,Propranolol,D011433,therapeutic,18766980
DOID:11465,Autonomic Nervous System Diseases,Propranolol,D011433,therapeutic,11794720
DOID:679,Basal Ganglia Diseases,Propranolol,D011433,therapeutic,12900300|6122382
DOID:11984,"Cardiomyopathy, Hypertrophic",Propranolol,D011433,therapeutic,11422821|145319|4269335|6272002|6304397|6375537|6682367
DOID:3363,Coronary Artery Disease,Propranolol,D011433,therapeutic,10808734|7498204
DOID:3393,Coronary Disease,Propranolol,D011433,therapeutic,1683615|1978015
DOID:4248,Coronary Stenosis,Propranolol,D011433,therapeutic,3110237
DOID:112,Esophageal and Gastric Varices,Propranolol,D011433,therapeutic,10197489|1563229|15784021|2029996|2680432
DOID:4990,Essential Tremor,Propranolol,D011433,therapeutic,10768633|15644468|15765150|19497322|6338809|7212666
DOID:10003,"Hearing Loss, Sensorineural",Propranolol,D011433,therapeutic,2728176
DOID:12678,Hypercalcemia,Propranolol,D011433,therapeutic,3013062
DOID:1094,Hyperkinesis,Propranolol,D011433,therapeutic,3665616|6276192
DOID:10824,"Hypertension, Malignant",Propranolol,D011433,therapeutic,6112544
DOID:10762,"Hypertension, Portal",Propranolol,D011433,therapeutic,10197489|12385542|1340825|2014947|2029996|2583690|6981575|8580671
DOID:6432,"Hypertension, Pulmonary",Propranolol,D011433,therapeutic,3344727|8572875
DOID:7998,Hyperthyroidism,Propranolol,D011433,therapeutic,11193444|12549952|20960098|4589407|6503708|8724032
DOID:4500,Hypokalemia,Propranolol,D011433,therapeutic,2600984|2885202
DOID:5082,Liver Cirrhosis,Propranolol,D011433,therapeutic,11871761|4007042|6327487
DOID:409,Liver Diseases,Propranolol,D011433,therapeutic,11193444
DOID:5844,Myocardial Infarction,Propranolol,D011433,therapeutic,10072899|1008995|10813385|16824628|4039190|4582368|6272002|6825817
DOID:3394,Myocardial Ischemia,Propranolol,D011433,therapeutic,102330|1258789|1644093|2429111|3437668|6872168|7484038|7910510|9264417
DOID:9207,Myoclonus,Propranolol,D011433,therapeutic,2347607|7205315
DOID:14464,Neuroleptic Malignant Syndrome,Propranolol,D011433,therapeutic,10628507
DOID:12450,Pancytopenia,Propranolol,D011433,therapeutic,11193444
DOID:14330,Parkinson Disease,Propranolol,D011433,therapeutic,12588639
