Disease_Name,DOID,Gene_Symbol
Herpesviridae infectious disease,DOID:2939,RAF1
bronchiolitis,DOID:2942,BDNF
bronchiolitis,DOID:2942,CD14
bronchiolitis,DOID:2942,CLC
bronchiolitis,DOID:2942,CTLA4
bronchiolitis,DOID:2942,ICAM1
bronchiolitis,DOID:2942,IFI27
bronchiolitis,DOID:2942,IFNG
bronchiolitis,DOID:2942,IL4
bronchiolitis,DOID:2942,IL4R
bronchiolitis,DOID:2942,IL8
bronchiolitis,DOID:2942,IL9
bronchiolitis,DOID:2942,IL10
bronchiolitis,DOID:2942,IL17A
bronchiolitis,DOID:2942,CCL2
bronchiolitis,DOID:2942,CCL3
bronchiolitis,DOID:2942,CCL5
bronchiolitis,DOID:2942,SELE
bronchiolitis,DOID:2942,TLR4
bronchiolitis,DOID:2942,TNF
bronchiolitis,DOID:2942,VCAM1
bronchiolitis,DOID:2942,VDR
bronchiolitis,DOID:2942,HLA
severe acute respiratory syndrome,DOID:2945,ANPEP
severe acute respiratory syndrome,DOID:2945,BCL2L1
severe acute respiratory syndrome,DOID:2945,CCND3
severe acute respiratory syndrome,DOID:2945,CD14
severe acute respiratory syndrome,DOID:2945,CD34
severe acute respiratory syndrome,DOID:2945,MAPK14
severe acute respiratory syndrome,DOID:2945,ACE
severe acute respiratory syndrome,DOID:2945,ELF3
severe acute respiratory syndrome,DOID:2945,F2
severe acute respiratory syndrome,DOID:2945,F5
severe acute respiratory syndrome,DOID:2945,FCER2
severe acute respiratory syndrome,DOID:2945,FCGR2A
severe acute respiratory syndrome,DOID:2945,HLA-A
severe acute respiratory syndrome,DOID:2945,HLA-B
severe acute respiratory syndrome,DOID:2945,HLA-DQA1
severe acute respiratory syndrome,DOID:2945,HLA-DRB1
severe acute respiratory syndrome,DOID:2945,ICAM3
severe acute respiratory syndrome,DOID:2945,IFNA1
severe acute respiratory syndrome,DOID:2945,IFNB1
severe acute respiratory syndrome,DOID:2945,IFNG
severe acute respiratory syndrome,DOID:2945,IL1A
severe acute respiratory syndrome,DOID:2945,IL1B
severe acute respiratory syndrome,DOID:2945,IL2
severe acute respiratory syndrome,DOID:2945,IL4
severe acute respiratory syndrome,DOID:2945,IL6
severe acute respiratory syndrome,DOID:2945,IL10
severe acute respiratory syndrome,DOID:2945,IL12RB1
severe acute respiratory syndrome,DOID:2945,CXCL10
severe acute respiratory syndrome,DOID:2945,MBL2
severe acute respiratory syndrome,DOID:2945,CXCL9
severe acute respiratory syndrome,DOID:2945,MX1
severe acute respiratory syndrome,DOID:2945,NOS3
severe acute respiratory syndrome,DOID:2945,OAS1
severe acute respiratory syndrome,DOID:2945,RB1
severe acute respiratory syndrome,DOID:2945,CCL2
severe acute respiratory syndrome,DOID:2945,CCL5
severe acute respiratory syndrome,DOID:2945,CXCL5
severe acute respiratory syndrome,DOID:2945,TNF
severe acute respiratory syndrome,DOID:2945,CLEC4M
severe acute respiratory syndrome,DOID:2945,MASP2
severe acute respiratory syndrome,DOID:2945,CD209
severe acute respiratory syndrome,DOID:2945,ACE2
severe acute respiratory syndrome,DOID:2945,CLEC4G
coronavirus infectious disease,DOID:2946,ANPEP
coronavirus infectious disease,DOID:2946,ACE2
Coronaviridae infectious disease,DOID:2948,HCVS
motion sickness,DOID:2951,ADRA2A
pulmonary tuberculosis,DOID:2957,NAT2
pulmonary tuberculosis,DOID:2957,ACP1
pulmonary tuberculosis,DOID:2957,AGTR1
pulmonary tuberculosis,DOID:2957,AGTR2
pulmonary tuberculosis,DOID:2957,AKT1
pulmonary tuberculosis,DOID:2957,ALOX5
pulmonary tuberculosis,DOID:2957,C3
pulmonary tuberculosis,DOID:2957,CD247
pulmonary tuberculosis,DOID:2957,CD14
pulmonary tuberculosis,DOID:2957,CD27
pulmonary tuberculosis,DOID:2957,CTLA4
pulmonary tuberculosis,DOID:2957,CTSZ
pulmonary tuberculosis,DOID:2957,CYBA
pulmonary tuberculosis,DOID:2957,CYBB
pulmonary tuberculosis,DOID:2957,CYP1A1
pulmonary tuberculosis,DOID:2957,CYP2C19
pulmonary tuberculosis,DOID:2957,CYP2C9
pulmonary tuberculosis,DOID:2957,CYP2D6
pulmonary tuberculosis,DOID:2957,CYP2E1
pulmonary tuberculosis,DOID:2957,CYP27B1
pulmonary tuberculosis,DOID:2957,ACE
pulmonary tuberculosis,DOID:2957,DNAH8
pulmonary tuberculosis,DOID:2957,ESD
pulmonary tuberculosis,DOID:2957,FCGR2A
pulmonary tuberculosis,DOID:2957,FCGR3A
pulmonary tuberculosis,DOID:2957,GC
pulmonary tuberculosis,DOID:2957,GLO1
pulmonary tuberculosis,DOID:2957,GSTM1
pulmonary tuberculosis,DOID:2957,GSTT1
pulmonary tuberculosis,DOID:2957,HLA-A
pulmonary tuberculosis,DOID:2957,HLA-B
pulmonary tuberculosis,DOID:2957,HLA-C
pulmonary tuberculosis,DOID:2957,HLA-DPB1
pulmonary tuberculosis,DOID:2957,HLA-DQA1
pulmonary tuberculosis,DOID:2957,HLA-DQB1
pulmonary tuberculosis,DOID:2957,HLA-DRB1
pulmonary tuberculosis,DOID:2957,HLA-DRB3
pulmonary tuberculosis,DOID:2957,HLA-DRB5
pulmonary tuberculosis,DOID:2957,HSPA1A
pulmonary tuberculosis,DOID:2957,SP110
pulmonary tuberculosis,DOID:2957,IFN1@
pulmonary tuberculosis,DOID:2957,IFNG
pulmonary tuberculosis,DOID:2957,IFNGR1
pulmonary tuberculosis,DOID:2957,IFNGR2
pulmonary tuberculosis,DOID:2957,IL1A
pulmonary tuberculosis,DOID:2957,IL1B
pulmonary tuberculosis,DOID:2957,IL1RN
pulmonary tuberculosis,DOID:2957,IL2
pulmonary tuberculosis,DOID:2957,IL4
pulmonary tuberculosis,DOID:2957,IL6
pulmonary tuberculosis,DOID:2957,IL8
pulmonary tuberculosis,DOID:2957,IL10
pulmonary tuberculosis,DOID:2957,IL12A
pulmonary tuberculosis,DOID:2957,IL12B
pulmonary tuberculosis,DOID:2957,IL12RB1
pulmonary tuberculosis,DOID:2957,IL18
pulmonary tuberculosis,DOID:2957,IRF1
pulmonary tuberculosis,DOID:2957,LTA
pulmonary tuberculosis,DOID:2957,MBL2
pulmonary tuberculosis,DOID:2957,MC3R
pulmonary tuberculosis,DOID:2957,MCL1
pulmonary tuberculosis,DOID:2957,MIF
pulmonary tuberculosis,DOID:2957,MMP1
pulmonary tuberculosis,DOID:2957,MMP9
pulmonary tuberculosis,DOID:2957,MMP12
pulmonary tuberculosis,DOID:2957,NCF2
pulmonary tuberculosis,DOID:2957,NCF4
pulmonary tuberculosis,DOID:2957,NFKBIL1
pulmonary tuberculosis,DOID:2957,SLC11A2
pulmonary tuberculosis,DOID:2957,P2RX7
pulmonary tuberculosis,DOID:2957,PGM1
pulmonary tuberculosis,DOID:2957,ABCB1
pulmonary tuberculosis,DOID:2957,SERPINA1
pulmonary tuberculosis,DOID:2957,PTX3
pulmonary tuberculosis,DOID:2957,RELA
pulmonary tuberculosis,DOID:2957,CCL2
pulmonary tuberculosis,DOID:2957,CCL3
pulmonary tuberculosis,DOID:2957,CCL4
pulmonary tuberculosis,DOID:2957,CCL5
pulmonary tuberculosis,DOID:2957,SLC11A1
pulmonary tuberculosis,DOID:2957,TAP1
pulmonary tuberculosis,DOID:2957,TAP2
pulmonary tuberculosis,DOID:2957,TF
pulmonary tuberculosis,DOID:2957,TGFB1
pulmonary tuberculosis,DOID:2957,TLR2
pulmonary tuberculosis,DOID:2957,TLR4
pulmonary tuberculosis,DOID:2957,TNF
pulmonary tuberculosis,DOID:2957,VDR
pulmonary tuberculosis,DOID:2957,PTPN22
pulmonary tuberculosis,DOID:2957,CD209
pulmonary tuberculosis,DOID:2957,DUOX2
pulmonary tuberculosis,DOID:2957,TLR8
pulmonary tuberculosis,DOID:2957,DUOX1
pulmonary tuberculosis,DOID:2957,TLR9
pulmonary tuberculosis,DOID:2957,NOD2
pulmonary tuberculosis,DOID:2957,TIRAP
pulmonary tuberculosis,DOID:2957,IRGM
pulmonary tuberculosis,DOID:2957,NCF1
pulmonary tuberculosis,DOID:2957,SFTPA1
pulmonary tuberculosis,DOID:2957,SFTPA2
pulmonary tuberculosis,DOID:2957,HLA
pulmonary tuberculosis,DOID:2957,IL8RA
pulmonary tuberculosis,DOID:2957,IL8RB
pulmonary tuberculosis,DOID:2957,NOS2A
environmental illness,DOID:2958,CYP1A1
environmental illness,DOID:2958,PON1
photosensitive trichothiodystrophy,DOID:2960,ERCC2
photosensitive trichothiodystrophy,DOID:2960,ERCC3
photosensitive trichothiodystrophy,DOID:2960,GTF2H5
DNA repair deficiency,DOID:2961,PNKP
Cockayne syndrome,DOID:2962,APEX1
Cockayne syndrome,DOID:2962,ERCC8
Cockayne syndrome,DOID:2962,ERCC2
Cockayne syndrome,DOID:2962,ERCC3
Cockayne syndrome,DOID:2962,ERCC5
Cockayne syndrome,DOID:2962,ERCC6
Cockayne syndrome,DOID:2962,LMNA
pleomorphic adenoma carcinoma,DOID:297,CCND1
pleomorphic adenoma carcinoma,DOID:297,CCNA2
pleomorphic adenoma carcinoma,DOID:297,CDKN2A
renal artery obstruction,DOID:2972,AGT
renal artery obstruction,DOID:2972,AGTR1
renal artery obstruction,DOID:2972,SERPINC1
renal artery obstruction,DOID:2972,ACE
renal artery obstruction,DOID:2972,IL2
renal artery obstruction,DOID:2972,IL6
renal artery obstruction,DOID:2972,IL10
renal artery obstruction,DOID:2972,MTHFR
renal artery obstruction,DOID:2972,NOS3
renal artery obstruction,DOID:2972,NPPB
renal artery obstruction,DOID:2972,SERPINE1
renal artery obstruction,DOID:2972,TNF
multicystic dysplastic kidney,DOID:2974,AGT
multicystic dysplastic kidney,DOID:2974,AGTR2
multicystic dysplastic kidney,DOID:2974,ACE
cystic kidney,DOID:2975,INS
cystic kidney,DOID:2975,NPHP1
cystic kidney,DOID:2975,PKD2
cystic kidney,DOID:2975,TSC2
cystic kidney,DOID:2975,IQCB1
cystic kidney,DOID:2975,SDCCAG8
cystic kidney,DOID:2975,NPHP3
cystic kidney,DOID:2975,INVS
cystic kidney,DOID:2975,AHI1
cystic kidney,DOID:2975,IFT80
cystic kidney,DOID:2975,FAT4
cystic kidney,DOID:2975,CEP290
cystic kidney,DOID:2975,TMEM67
primary hyperoxaluria,DOID:2977,AGXT
primary hyperoxaluria,DOID:2977,IL6
primary hyperoxaluria,DOID:2977,NFKB1
primary hyperoxaluria,DOID:2977,CCL2
primary hyperoxaluria,DOID:2977,CCL5
primary hyperoxaluria,DOID:2977,GRHPR
primary hyperoxaluria,DOID:2977,SLC26A1
primary hyperoxaluria,DOID:2977,HOGA1
carbohydrate metabolic disorder,DOID:2978,SLC2A1
carbohydrate metabolic disorder,DOID:2978,PRKAG3
anuria,DOID:2983,AGT
anuria,DOID:2983,ALB
anuria,DOID:2983,PLAU
chronic rejection of renal transplant,DOID:2985,AGT
chronic rejection of renal transplant,DOID:2985,BMP7
chronic rejection of renal transplant,DOID:2985,TNFRSF8
chronic rejection of renal transplant,DOID:2985,CDKN1A
chronic rejection of renal transplant,DOID:2985,CCR5
chronic rejection of renal transplant,DOID:2985,CTGF
chronic rejection of renal transplant,DOID:2985,ACE
chronic rejection of renal transplant,DOID:2985,MARK2
chronic rejection of renal transplant,DOID:2985,GAS6
chronic rejection of renal transplant,DOID:2985,CXCL10
chronic rejection of renal transplant,DOID:2985,CXCL9
chronic rejection of renal transplant,DOID:2985,MMP2
chronic rejection of renal transplant,DOID:2985,MTHFR
chronic rejection of renal transplant,DOID:2985,CCL5
chronic rejection of renal transplant,DOID:2985,ICOS
chronic rejection of renal transplant,DOID:2985,PDGFD
IgA glomerulonephritis,DOID:2986,ABCA1
IgA glomerulonephritis,DOID:2986,ADD1
IgA glomerulonephritis,DOID:2986,ADH1B
IgA glomerulonephritis,DOID:2986,ADM
IgA glomerulonephritis,DOID:2986,ADRB2
IgA glomerulonephritis,DOID:2986,ADRB3
IgA glomerulonephritis,DOID:2986,AGT
IgA glomerulonephritis,DOID:2986,AGTR1
IgA glomerulonephritis,DOID:2986,AGTR2
IgA glomerulonephritis,DOID:2986,AKR1B1
IgA glomerulonephritis,DOID:2986,APOE
IgA glomerulonephritis,DOID:2986,RHOA
IgA glomerulonephritis,DOID:2986,BDKRB1
IgA glomerulonephritis,DOID:2986,BDKRB2
IgA glomerulonephritis,DOID:2986,C1QA
IgA glomerulonephritis,DOID:2986,C5
IgA glomerulonephritis,DOID:2986,DDR1
IgA glomerulonephritis,DOID:2986,CD14
IgA glomerulonephritis,DOID:2986,CD80
IgA glomerulonephritis,DOID:2986,CD86
IgA glomerulonephritis,DOID:2986,CETP
IgA glomerulonephritis,DOID:2986,CHGA
IgA glomerulonephritis,DOID:2986,CCR5
IgA glomerulonephritis,DOID:2986,CTGF
IgA glomerulonephritis,DOID:2986,CX3CR1
IgA glomerulonephritis,DOID:2986,CYBA
IgA glomerulonephritis,DOID:2986,CYP2C9
IgA glomerulonephritis,DOID:2986,CYP2J2
IgA glomerulonephritis,DOID:2986,CYP3A4
IgA glomerulonephritis,DOID:2986,CYP11B2
IgA glomerulonephritis,DOID:2986,ACE
IgA glomerulonephritis,DOID:2986,NQO1
IgA glomerulonephritis,DOID:2986,DRD2
IgA glomerulonephritis,DOID:2986,EDN1
IgA glomerulonephritis,DOID:2986,EDNRA
IgA glomerulonephritis,DOID:2986,EGF
IgA glomerulonephritis,DOID:2986,EPHX2
IgA glomerulonephritis,DOID:2986,ESR1
IgA glomerulonephritis,DOID:2986,F12
IgA glomerulonephritis,DOID:2986,FCAR
IgA glomerulonephritis,DOID:2986,FCER1A
IgA glomerulonephritis,DOID:2986,FCGR2A
IgA glomerulonephritis,DOID:2986,FCGR3A
IgA glomerulonephritis,DOID:2986,FCGR3B
IgA glomerulonephritis,DOID:2986,FGA
IgA glomerulonephritis,DOID:2986,FGB
IgA glomerulonephritis,DOID:2986,GJA4
IgA glomerulonephritis,DOID:2986,GCLM
IgA glomerulonephritis,DOID:2986,GNB3
IgA glomerulonephritis,DOID:2986,GP1BA
IgA glomerulonephritis,DOID:2986,GYS1
IgA glomerulonephritis,DOID:2986,CFH
IgA glomerulonephritis,DOID:2986,HFE
IgA glomerulonephritis,DOID:2986,CFHR1
IgA glomerulonephritis,DOID:2986,HLA-A
IgA glomerulonephritis,DOID:2986,HLA-B
IgA glomerulonephritis,DOID:2986,HLA-DMA
IgA glomerulonephritis,DOID:2986,HLA-DMB
IgA glomerulonephritis,DOID:2986,HLA-DPB1
IgA glomerulonephritis,DOID:2986,HLA-DQB1
IgA glomerulonephritis,DOID:2986,HLA-DRB1
IgA glomerulonephritis,DOID:2986,HMOX1
IgA glomerulonephritis,DOID:2986,HTR2A
IgA glomerulonephritis,DOID:2986,ICAM1
IgA glomerulonephritis,DOID:2986,IFNA1
IgA glomerulonephritis,DOID:2986,IFNG
IgA glomerulonephritis,DOID:2986,IGHMBP2
IgA glomerulonephritis,DOID:2986,IL1A
IgA glomerulonephritis,DOID:2986,IL1B
IgA glomerulonephritis,DOID:2986,IL1R1
IgA glomerulonephritis,DOID:2986,IL1RN
IgA glomerulonephritis,DOID:2986,IL4
IgA glomerulonephritis,DOID:2986,IL4R
IgA glomerulonephritis,DOID:2986,IL5RA
IgA glomerulonephritis,DOID:2986,IL6
IgA glomerulonephritis,DOID:2986,IL10
IgA glomerulonephritis,DOID:2986,IL13
IgA glomerulonephritis,DOID:2986,IL18
IgA glomerulonephritis,DOID:2986,IRF5
IgA glomerulonephritis,DOID:2986,IRS1
IgA glomerulonephritis,DOID:2986,ITGA2
IgA glomerulonephritis,DOID:2986,ITGB2
IgA glomerulonephritis,DOID:2986,ITGB3
IgA glomerulonephritis,DOID:2986,LCN2
IgA glomerulonephritis,DOID:2986,LIPC
IgA glomerulonephritis,DOID:2986,LPL
IgA glomerulonephritis,DOID:2986,LRP1
IgA glomerulonephritis,DOID:2986,LTA
IgA glomerulonephritis,DOID:2986,LTF
IgA glomerulonephritis,DOID:2986,MBL2
IgA glomerulonephritis,DOID:2986,MBP
IgA glomerulonephritis,DOID:2986,MEFV
IgA glomerulonephritis,DOID:2986,MIF
IgA glomerulonephritis,DOID:2986,MMP7
IgA glomerulonephritis,DOID:2986,MMP9
IgA glomerulonephritis,DOID:2986,MMP12
IgA glomerulonephritis,DOID:2986,MPO
IgA glomerulonephritis,DOID:2986,MTHFR
IgA glomerulonephritis,DOID:2986,MTTP
IgA glomerulonephritis,DOID:2986,MTR
IgA glomerulonephritis,DOID:2986,NEU1
IgA glomerulonephritis,DOID:2986,NOS3
IgA glomerulonephritis,DOID:2986,NPHS1
IgA glomerulonephritis,DOID:2986,NPPA
IgA glomerulonephritis,DOID:2986,TNFRSF11B
IgA glomerulonephritis,DOID:2986,SERPINE1
IgA glomerulonephritis,DOID:2986,PDGFB
IgA glomerulonephritis,DOID:2986,ENPP1
IgA glomerulonephritis,DOID:2986,PIGR
IgA glomerulonephritis,DOID:2986,PLAU
IgA glomerulonephritis,DOID:2986,PON1
IgA glomerulonephritis,DOID:2986,PPARA
IgA glomerulonephritis,DOID:2986,PPARG
IgA glomerulonephritis,DOID:2986,PSMB9
IgA glomerulonephritis,DOID:2986,PTPRO
IgA glomerulonephritis,DOID:2986,PTX3
IgA glomerulonephritis,DOID:2986,RNR1
IgA glomerulonephritis,DOID:2986,ACSM3
IgA glomerulonephritis,DOID:2986,CCL2
IgA glomerulonephritis,DOID:2986,CCL5
IgA glomerulonephritis,DOID:2986,XCL1
IgA glomerulonephritis,DOID:2986,SELE
IgA glomerulonephritis,DOID:2986,SELL
IgA glomerulonephritis,DOID:2986,SELP
IgA glomerulonephritis,DOID:2986,SLC2A1
IgA glomerulonephritis,DOID:2986,SOD2
IgA glomerulonephritis,DOID:2986,STAT4
IgA glomerulonephritis,DOID:2986,TAP1
IgA glomerulonephritis,DOID:2986,TAP2
IgA glomerulonephritis,DOID:2986,TRA@
IgA glomerulonephritis,DOID:2986,TFRC
IgA glomerulonephritis,DOID:2986,TGFB1
IgA glomerulonephritis,DOID:2986,THBD
IgA glomerulonephritis,DOID:2986,THBS4
IgA glomerulonephritis,DOID:2986,TLR2
IgA glomerulonephritis,DOID:2986,TNF
IgA glomerulonephritis,DOID:2986,TNFAIP1
IgA glomerulonephritis,DOID:2986,TNR
IgA glomerulonephritis,DOID:2986,TPO
IgA glomerulonephritis,DOID:2986,TRAF1
IgA glomerulonephritis,DOID:2986,UCP1
IgA glomerulonephritis,DOID:2986,UCP2
IgA glomerulonephritis,DOID:2986,SCGB1A1
IgA glomerulonephritis,DOID:2986,VEGFA
IgA glomerulonephritis,DOID:2986,VWF
IgA glomerulonephritis,DOID:2986,NPHS2
IgA glomerulonephritis,DOID:2986,GCM1
IgA glomerulonephritis,DOID:2986,PDE5A
IgA glomerulonephritis,DOID:2986,SERPINB7
IgA glomerulonephritis,DOID:2986,TNFSF13
IgA glomerulonephritis,DOID:2986,TNFRSF6B
IgA glomerulonephritis,DOID:2986,ADIPOQ
IgA glomerulonephritis,DOID:2986,TRDN
IgA glomerulonephritis,DOID:2986,ST6GALNAC2
IgA glomerulonephritis,DOID:2986,TNFSF13B
IgA glomerulonephritis,DOID:2986,CFHR3
IgA glomerulonephritis,DOID:2986,PPARGC1A
IgA glomerulonephritis,DOID:2986,TRAC
IgA glomerulonephritis,DOID:2986,C1GALT1C1
IgA glomerulonephritis,DOID:2986,GP6
IgA glomerulonephritis,DOID:2986,ENAH
IgA glomerulonephritis,DOID:2986,RETN
IgA glomerulonephritis,DOID:2986,C1GALT1
IgA glomerulonephritis,DOID:2986,IGAN
IgA glomerulonephritis,DOID:2986,MUC20
IgA glomerulonephritis,DOID:2986,DEFA
IgA glomerulonephritis,DOID:2986,CCR2
IgA glomerulonephritis,DOID:2986,CD89
IgA glomerulonephritis,DOID:2986,HLA
IgA glomerulonephritis,DOID:2986,HLA-DQB
IgA glomerulonephritis,DOID:2986,ND2
IgA glomerulonephritis,DOID:2986,ND4
IgA glomerulonephritis,DOID:2986,RAGE
IgA glomerulonephritis,DOID:2986,selectin
familial Mediterranean fever,DOID:2987,XIAP
familial Mediterranean fever,DOID:2987,ABCC6
familial Mediterranean fever,DOID:2987,C5AR1
familial Mediterranean fever,DOID:2987,CD14
familial Mediterranean fever,DOID:2987,ACE
familial Mediterranean fever,DOID:2987,F2
familial Mediterranean fever,DOID:2987,F5
familial Mediterranean fever,DOID:2987,HLA-DQB1
familial Mediterranean fever,DOID:2987,HLA-DRB1
familial Mediterranean fever,DOID:2987,IFNG
familial Mediterranean fever,DOID:2987,IL1B
familial Mediterranean fever,DOID:2987,IL1RN
familial Mediterranean fever,DOID:2987,IL6
familial Mediterranean fever,DOID:2987,IL12A
familial Mediterranean fever,DOID:2987,IL18
familial Mediterranean fever,DOID:2987,KIR2DL1
familial Mediterranean fever,DOID:2987,KIR2DL2
familial Mediterranean fever,DOID:2987,KIR2DL3
familial Mediterranean fever,DOID:2987,KIR2DL4
familial Mediterranean fever,DOID:2987,KIR2DS1
familial Mediterranean fever,DOID:2987,KIR2DS3
familial Mediterranean fever,DOID:2987,KIR2DS4
familial Mediterranean fever,DOID:2987,KIR2DS5
familial Mediterranean fever,DOID:2987,KIR3DL1
familial Mediterranean fever,DOID:2987,KIR3DL2
familial Mediterranean fever,DOID:2987,KIR3DS1
familial Mediterranean fever,DOID:2987,LEP
familial Mediterranean fever,DOID:2987,LMX1B
familial Mediterranean fever,DOID:2987,MEFV
familial Mediterranean fever,DOID:2987,MIF
familial Mediterranean fever,DOID:2987,MVK
familial Mediterranean fever,DOID:2987,SERPINE1
familial Mediterranean fever,DOID:2987,ABCB1
familial Mediterranean fever,DOID:2987,SAA1
familial Mediterranean fever,DOID:2987,SAA2
familial Mediterranean fever,DOID:2987,CCL3
familial Mediterranean fever,DOID:2987,TLR2
familial Mediterranean fever,DOID:2987,TLR4
familial Mediterranean fever,DOID:2987,TNF
familial Mediterranean fever,DOID:2987,TNFRSF1A
familial Mediterranean fever,DOID:2987,VEGFA
familial Mediterranean fever,DOID:2987,PSTPIP1
familial Mediterranean fever,DOID:2987,KIR2DL5A
familial Mediterranean fever,DOID:2987,NOD2
familial Mediterranean fever,DOID:2987,NLRP3
familial Mediterranean fever,DOID:2987,KIR3DL3
familial Mediterranean fever,DOID:2987,KIR3DP1
familial Mediterranean fever,DOID:2987,KIR2DP1
familial Mediterranean fever,DOID:2987,KIR2DS2
familial Mediterranean fever,DOID:2987,MICA
antiphospholipid syndrome,DOID:2988,ANXA2
antiphospholipid syndrome,DOID:2988,ANXA5
antiphospholipid syndrome,DOID:2988,APOH
antiphospholipid syndrome,DOID:2988,BLK
antiphospholipid syndrome,DOID:2988,CYP2C9
antiphospholipid syndrome,DOID:2988,F2
antiphospholipid syndrome,DOID:2988,F5
antiphospholipid syndrome,DOID:2988,F13A1
antiphospholipid syndrome,DOID:2988,FCGR2A
antiphospholipid syndrome,DOID:2988,GP1BA
antiphospholipid syndrome,DOID:2988,HLA-DMA
antiphospholipid syndrome,DOID:2988,HLA-DMB
antiphospholipid syndrome,DOID:2988,HLA-DPB1
antiphospholipid syndrome,DOID:2988,HLA-DQA1
antiphospholipid syndrome,DOID:2988,HLA-DQB1
antiphospholipid syndrome,DOID:2988,HLA-DRB1
antiphospholipid syndrome,DOID:2988,IGF1
antiphospholipid syndrome,DOID:2988,IGFBP1
antiphospholipid syndrome,DOID:2988,IRF5
antiphospholipid syndrome,DOID:2988,ITGA2
antiphospholipid syndrome,DOID:2988,ITGA2B
antiphospholipid syndrome,DOID:2988,ITGB3
antiphospholipid syndrome,DOID:2988,MBL2
antiphospholipid syndrome,DOID:2988,MTHFR
antiphospholipid syndrome,DOID:2988,NOS3
antiphospholipid syndrome,DOID:2988,SERPINE1
antiphospholipid syndrome,DOID:2988,SERPINB2
antiphospholipid syndrome,DOID:2988,PLAT
antiphospholipid syndrome,DOID:2988,SELPLG
antiphospholipid syndrome,DOID:2988,STAT4
antiphospholipid syndrome,DOID:2988,TFPI
antiphospholipid syndrome,DOID:2988,TNF
antiphospholipid syndrome,DOID:2988,PROZ
antiphospholipid syndrome,DOID:2988,BANK1
antiphospholipid syndrome,DOID:2988,VKORC1
adenocarcinoma,DOID:299,NAT1
adenocarcinoma,DOID:299,NAT2
adenocarcinoma,DOID:299,ABL1
adenocarcinoma,DOID:299,ADAM8
adenocarcinoma,DOID:299,ADCY3
adenocarcinoma,DOID:299,ADCY6
adenocarcinoma,DOID:299,ADCY7
adenocarcinoma,DOID:299,ADCYAP1
adenocarcinoma,DOID:299,ADH1B
adenocarcinoma,DOID:299,ADH1C
adenocarcinoma,DOID:299,ADH4
adenocarcinoma,DOID:299,ADORA2B
adenocarcinoma,DOID:299,PARP1
adenocarcinoma,DOID:299,AGT
adenocarcinoma,DOID:299,AGTR1
adenocarcinoma,DOID:299,AGTR2
adenocarcinoma,DOID:299,AHR
adenocarcinoma,DOID:299,AKT1
adenocarcinoma,DOID:299,AKT2
adenocarcinoma,DOID:299,ALB
adenocarcinoma,DOID:299,ALDH2
adenocarcinoma,DOID:299,AKR1B1
adenocarcinoma,DOID:299,ALK
adenocarcinoma,DOID:299,ALOX12
adenocarcinoma,DOID:299,ALOX5
adenocarcinoma,DOID:299,ANPEP
adenocarcinoma,DOID:299,ANXA1
adenocarcinoma,DOID:299,APAF1
adenocarcinoma,DOID:299,APC
adenocarcinoma,DOID:299,APEX1
adenocarcinoma,DOID:299,BIRC3
adenocarcinoma,DOID:299,XIAP
adenocarcinoma,DOID:299,BIRC5
adenocarcinoma,DOID:299,APOA1
adenocarcinoma,DOID:299,APOE
adenocarcinoma,DOID:299,FAS
adenocarcinoma,DOID:299,FASLG
adenocarcinoma,DOID:299,AQP1
adenocarcinoma,DOID:299,AQP3
adenocarcinoma,DOID:299,AR
adenocarcinoma,DOID:299,ABCC6
adenocarcinoma,DOID:299,RHOA
adenocarcinoma,DOID:299,ARNT
adenocarcinoma,DOID:299,ASAH1
adenocarcinoma,DOID:299,ATF1
adenocarcinoma,DOID:299,ATM
adenocarcinoma,DOID:299,ATOH1
adenocarcinoma,DOID:299,ATP1B1
adenocarcinoma,DOID:299,ATP2A3
